# Chua circuit — regime 3: period_doubled
time_ms,x_V,y_V,z_V
133068.203,-1.6600,0.3767,0.5562
133068.250,-0.6294,0.4158,0.2741
133068.297,-0.0873,0.0336,-0.1032
133068.359,-0.8431,-0.2179,-0.1410
133068.406,-1.8602,-0.0568,0.2387
133068.453,-1.5855,0.3510,0.5110
133068.500,-0.6819,0.3730,0.2473
133068.547,-0.4377,-0.0153,-0.1386
133068.594,-1.4377,-0.2448,-0.0775
133068.641,-2.0458,0.0592,0.3828
133068.703,-1.3559,0.4548,0.5281
133068.750,-0.4096,0.3120,0.1361
133068.797,-0.1288,-0.0641,-0.1581
133068.844,-1.2326,-0.2253,-0.0678
133068.891,-1.9151,0.0543,0.3535
133068.953,-1.3462,0.4170,0.4963
133069.000,-0.5330,0.2912,0.1300
133069.047,-0.6514,-0.1239,-0.1850
133069.094,-1.7222,-0.2179,0.0311
133069.156,-1.9725,0.1947,0.4829
133069.203,-1.0433,0.4817,0.4548
133069.250,-0.2228,0.2045,0.0324
133069.297,-0.3022,-0.1361,-0.1789
133069.359,-1.5379,-0.1911,0.0372
133069.406,-1.8675,0.1728,0.4402
133069.453,-1.0775,0.4316,0.4243
133069.500,-0.4255,0.1789,0.0116
133069.547,-0.9115,-0.1972,-0.1850
133069.594,-1.9078,-0.1361,0.1606
133069.641,-1.8114,0.3107,0.5427
133069.703,-0.7833,0.4499,0.3388
133069.750,-0.1056,0.0885,-0.0714
133069.797,-0.6429,-0.2021,-0.1691
133069.844,-1.7662,-0.1203,0.1606
133069.891,-1.7161,0.2912,0.5000
133069.953,-0.8162,0.4133,0.3291
133070.000,-0.3926,0.0641,-0.0849
133070.047,-1.2253,-0.2424,-0.1374
133070.094,-2.0275,-0.0311,0.2900
133070.156,-1.5598,0.4096,0.5501
133070.203,-0.5562,0.3791,0.2241
133070.250,-0.0849,-0.0018,-0.1215
133070.297,-0.9823,-0.2192,-0.1203
133070.359,-1.8858,-0.0250,0.2888
133070.406,-1.4951,0.3803,0.5085
133070.453,-0.6172,0.3437,0.1972
133070.500,-0.4902,-0.0543,-0.1630
133070.547,-1.5220,-0.2460,-0.0531
133070.594,-2.0348,0.0922,0.4121
133070.641,-1.2668,0.4658,0.5122
133070.703,-0.3486,0.2875,0.1044
133070.750,-0.1642,-0.0873,-0.1606
133070.797,-1.3254,-0.2192,-0.0446
133070.844,-1.9139,0.0812,0.3742
133070.891,-1.2741,0.4206,0.4719
133070.953,-0.5012,0.2595,0.0971
133071.000,-0.6893,-0.1386,-0.1886
133071.047,-1.7552,-0.1960,0.0788
133071.094,-1.9322,0.2363,0.5073
133071.156,-0.9640,0.4756,0.4255
133071.203,-0.1850,0.1740,-0.0043
133071.250,-0.3767,-0.1593,-0.1825
133071.297,-1.6013,-0.1801,0.0641
133071.359,-1.8394,0.2045,0.4609
133071.406,-1.0116,0.4365,0.4035
133071.453,-0.4060,0.1557,-0.0079
133071.500,-0.9799,-0.2082,-0.1789
133071.547,-1.9444,-0.1239,0.1850
133071.594,-1.7674,0.3327,0.5403
133071.641,-0.7332,0.4414,0.3266
133071.703,-0.1032,0.0800,-0.0812
133071.750,-0.7222,-0.2094,-0.1606
133071.797,-1.8016,-0.1007,0.1838
133071.844,-1.6783,0.3132,0.5073
133071.891,-0.7735,0.4048,0.3010
133071.953,-0.4023,0.0421,-0.1056
133072.000,-1.2851,-0.2509,-0.1300
133072.047,-2.0385,-0.0116,0.3168
133072.094,-1.5110,0.4219,0.5488
133072.156,-0.5159,0.3681,0.2045
133072.203,-0.0897,-0.0165,-0.1337
133072.250,-1.0446,-0.2265,-0.1129
133072.297,-1.8944,-0.0104,0.2900
133072.359,-1.4878,0.3803,0.5073
133072.406,-0.5916,0.3388,0.1850
133072.453,-0.5159,-0.0641,-0.1679
133072.500,-1.5720,-0.2436,-0.0360
133072.547,-2.0263,0.1154,0.4292
133072.594,-1.2179,0.4634,0.5024
133072.641,-0.3230,0.2643,0.1081
133072.703,-0.1874,-0.0934,-0.1679
133072.750,-1.3706,-0.2155,-0.0275
133072.797,-1.9090,0.1020,0.3938
133072.844,-1.2350,0.4231,0.4634
133072.891,-0.4780,0.2411,0.0775
133072.953,-0.7332,-0.1520,-0.1899
133073.000,-1.7869,-0.1947,0.0812
133073.047,-1.9261,0.2534,0.5195
133073.094,-0.9176,0.4731,0.4072
133073.156,-0.1679,0.1581,-0.0153
133073.203,-0.4219,-0.1679,-0.1813
133073.250,-1.6404,-0.1691,0.0824
133073.297,-1.8187,0.2241,0.4719
133073.359,-0.9640,0.4377,0.3926
133073.406,-0.3999,0.1374,-0.0250
133073.453,-1.0287,-0.2155,-0.1716
133073.500,-1.9664,-0.1056,0.2082
133073.547,-1.7247,0.3449,0.5452
133073.594,-0.6917,0.4304,0.3071
133073.641,-0.0910,0.0629,-0.0849
133073.703,-0.7393,-0.2045,-0.1557
133073.750,-1.8248,-0.0800,0.2118
133073.797,-1.6416,0.3303,0.5122
133073.844,-0.7332,0.3901,0.2753
133073.891,-0.4158,0.0128,-0.1227
133073.953,-1.3425,-0.2497,-0.1117
133074.000,-2.0446,0.0128,0.3437
133074.047,-1.4536,0.4390,0.5513
133074.094,-0.4744,0.3571,0.1850
133074.156,-0.0958,-0.0336,-0.1398
133074.203,-1.1154,-0.2253,-0.0971
133074.250,-1.9066,0.0104,0.3046
133074.297,-1.4389,0.3926,0.4988
133074.359,-0.5855,0.3217,0.1728
133074.406,-0.5342,-0.0897,-0.1752
133074.453,-1.6306,-0.2289,-0.0031
133074.500,-2.0104,0.1532,0.4573
133074.547,-1.1471,0.4780,0.4829
133074.594,-0.2802,0.2436,0.0568
133074.641,-0.2375,-0.1203,-0.1813
133074.703,-1.4451,-0.2106,-0.0043
133074.750,-1.8968,0.1349,0.4170
133074.797,-1.1654,0.4365,0.4560
133074.844,-0.4499,0.2241,0.0556
133074.891,-0.8016,-0.1703,-0.1886
133074.953,-1.8553,-0.1740,0.1129
133075.000,-1.8736,0.2668,0.5220
133075.047,-0.8687,0.4670,0.3706
133075.094,-0.1300,0.1203,-0.0421
133075.156,-0.5232,-0.1813,-0.1703
133075.203,-1.7088,-0.1386,0.1252
133075.250,-1.7686,0.2631,0.4915
133075.297,-0.8895,0.4219,0.3474
133075.359,-0.3987,0.0922,-0.0629
133075.406,-1.1374,-0.2350,-0.1581
133075.453,-2.0031,-0.0678,0.2546
133075.500,-1.6380,0.3889,0.5586
133075.547,-0.6099,0.4109,0.2631
133075.594,-0.0812,0.0397,-0.1093
133075.641,-0.8748,-0.2192,-0.1447
133075.703,-1.8565,-0.0653,0.2289
133075.750,-1.5647,0.3584,0.5085
133075.797,-0.6661,0.3694,0.2350
133075.844,-0.4402,-0.0140,-0.1398
133075.891,-1.4463,-0.2448,-0.0739
133075.953,-2.0397,0.0629,0.3864
133076.000,-1.3510,0.4548,0.5269
133076.047,-0.3999,0.3083,0.1337
133076.094,-0.1313,-0.0702,-0.1606
133076.156,-1.2411,-0.2253,-0.0678
133076.203,-1.9151,0.0556,0.3547
133076.250,-1.3425,0.4194,0.4866
133076.297,-0.5305,0.2863,0.1252
133076.359,-0.6221,-0.1190,-0.1850
133076.406,-1.6954,-0.2216,0.0372
133076.453,-1.9689,0.1984,0.4866
133076.500,-1.0360,0.4792,0.4475
133076.547,-0.2204,0.2021,0.0287
133076.594,-0.3120,-0.1422,-0.1789
133076.641,-1.5440,-0.1899,0.0409
133076.703,-1.8626,0.1813,0.4463
133076.750,-1.0678,0.4377,0.4243
133076.797,-0.4231,0.1764,0.0079
133076.844,-0.9176,-0.2009,-0.1874
133076.891,-1.9127,-0.1447,0.1557
133076.953,-1.8101,0.3095,0.5403
133077.000,-0.7808,0.4536,0.3510
133077.047,-0.1068,0.1056,-0.0543
133077.094,-0.6477,-0.1960,-0.1654
133077.156,-1.7735,-0.1154,0.1654
133077.203,-1.7149,0.2937,0.4988
133077.250,-0.8126,0.4060,0.3132
133077.297,-0.3987,0.0592,-0.0885
133077.359,-1.2302,-0.2448,-0.1325
133077.406,-2.0263,-0.0275,0.2961
133077.453,-1.5562,0.4133,0.5549
133077.500,-0.5476,0.3840,0.2289
133077.547,-0.0812,-0.0018,-0.1227
133077.594,-0.9896,-0.2265,-0.1276
133077.641,-1.8858,-0.0299,0.2692
133077.703,-1.5232,0.3681,0.5085
133077.750,-0.6380,0.3413,0.1984
133077.797,-0.4915,-0.0531,-0.1606
133077.844,-1.5330,-0.2411,-0.0409
133077.891,-2.0348,0.1056,0.4231
133077.953,-1.2595,0.4695,0.5110
133078.000,-0.3462,0.2839,0.0971
133078.047,-0.1728,-0.0910,-0.1703
133078.094,-1.3315,-0.2204,-0.0397
133078.156,-1.9115,0.0885,0.3816
133078.203,-1.2668,0.4243,0.4792
133078.250,-0.4951,0.2460,0.0983
133078.297,-0.6954,-0.1435,-0.1899
133078.359,-1.7601,-0.2045,0.0507
133078.406,-1.9505,0.2143,0.5232
133078.453,-0.9567,0.4756,0.4231
133078.500,-0.1825,0.1728,0.0018
133078.547,-0.3718,-0.1484,-0.1777
133078.594,-1.6074,-0.1764,0.0678
133078.641,-1.8370,0.2094,0.4658
133078.703,-1.0067,0.4316,0.3938
133078.750,-0.4121,0.1484,-0.0177
133078.797,-0.9896,-0.2131,-0.1789
133078.844,-1.9481,-0.1203,0.1899
133078.891,-1.7601,0.3352,0.5476
133078.953,-0.7161,0.4475,0.3303
133079.000,-0.0971,0.0824,-0.0726
133079.047,-0.6795,-0.2033,-0.1642
133079.094,-1.7845,-0.1032,0.1801
133079.156,-1.6795,0.3083,0.5024
133079.203,-0.7747,0.4011,0.2985
133079.250,-0.4035,0.0397,-0.0971
133079.297,-1.2839,-0.2424,-0.1215
133079.359,-2.0372,-0.0067,0.3193
133079.406,-1.5098,0.4255,0.5488
133079.453,-0.5159,0.3645,0.2009
133079.500,-0.0910,-0.0201,-0.1374
133079.547,-1.0470,-0.2265,-0.1129
133079.594,-1.8956,-0.0104,0.2985
133079.641,-1.4866,0.3864,0.5110
133079.703,-0.6099,0.3437,0.1984
133079.750,-0.4915,-0.0543,-0.1667
133079.797,-1.5745,-0.2411,-0.0360
133079.844,-2.0275,0.1142,0.4280
133079.891,-1.2179,0.4731,0.5000
133079.953,-0.3193,0.2705,0.0934
133080.000,-0.1838,-0.0934,-0.1667
133080.047,-1.3742,-0.2131,-0.0263
133080.094,-1.9090,0.1056,0.3889
133080.156,-1.2375,0.4243,0.4634
133080.203,-0.4841,0.2424,0.0775
133080.250,-0.7332,-0.1520,-0.1899
133080.297,-1.7894,-0.1947,0.0714
133080.359,-1.9322,0.2314,0.5159
133080.406,-0.9554,0.4805,0.4255
133080.453,-0.1630,0.1581,-0.0165
133080.500,-0.4182,-0.1667,-0.1801
133080.547,-1.6392,-0.1703,0.0788
133080.594,-1.8211,0.2192,0.4670
133080.641,-0.9713,0.4304,0.3901
133080.703,-0.4023,0.1374,-0.0214
133080.750,-1.0275,-0.2155,-0.1728
133080.797,-1.9640,-0.1081,0.2033
133080.844,-1.7283,0.3486,0.5440
133080.891,-0.6929,0.4304,0.3034
133080.953,-0.0946,0.0629,-0.0873
133081.000,-0.7332,-0.2131,-0.1606
133081.047,-1.8077,-0.0934,0.1874
133081.094,-1.6734,0.3266,0.5110
133081.156,-0.7369,0.3913,0.2778
133081.203,-0.4121,0.0201,-0.1178
133081.250,-1.3022,-0.2497,-0.1117
133081.297,-2.0433,0.0116,0.3400
133081.359,-1.4463,0.4365,0.5415
133081.406,-0.4695,0.3462,0.1752
133081.453,-0.1020,-0.0299,-0.1422
133081.500,-1.1300,-0.2277,-0.0934
133081.547,-1.9066,0.0189,0.3181
133081.594,-1.4267,0.3974,0.5000
133081.641,-0.5806,0.3156,0.1630
133081.703,-0.5440,-0.0836,-0.1728
133081.750,-1.6050,-0.2338,-0.0177
133081.797,-2.0055,0.1569,0.4597
133081.844,-1.1386,0.4841,0.4829
133081.891,-0.2729,0.2387,0.0580
133081.953,-0.2375,-0.1190,-0.1813
133082.000,-1.4548,-0.2057,0.0006
133082.047,-1.8956,0.1386,0.4206
133082.094,-1.1569,0.4328,0.4475
133082.156,-0.4512,0.2131,0.0446
133082.203,-0.8175,-0.1740,-0.1923
133082.250,-1.8529,-0.1740,0.1129
133082.297,-1.8773,0.2705,0.5281
133082.359,-0.8712,0.4683,0.3889
133082.406,-0.1471,0.1386,-0.0299
133082.453,-0.4768,-0.1850,-0.1752
133082.500,-1.7076,-0.1447,0.1203
133082.547,-1.7723,0.2619,0.4878
133082.594,-0.8895,0.4255,0.3571
133082.641,-0.3913,0.1044,-0.0592
133082.703,-1.1288,-0.2326,-0.1569
133082.750,-2.0043,-0.0702,0.2521
133082.797,-1.6429,0.3791,0.5513
133082.844,-0.6160,0.4060,0.2619
133082.891,-0.0836,0.0275,-0.1068
133082.953,-0.8687,-0.2192,-0.1410
133083.000,-1.8504,-0.0629,0.2326
133083.047,-1.5965,0.3462,0.5134
133083.094,-0.6917,0.3803,0.2363
133083.156,-0.4487,-0.0189,-0.1410
133083.203,-1.4426,-0.2485,-0.0775
133083.250,-2.0458,0.0580,0.3791
133083.297,-1.3547,0.4536,0.5281
133083.359,-0.4048,0.3156,0.1398
133083.406,-0.1227,-0.0592,-0.1532
133083.453,-1.2338,-0.2265,-0.0665
133083.500,-1.9151,0.0568,0.3523
133083.547,-1.3462,0.4084,0.4866
133083.594,-0.5366,0.2851,0.1276
133083.641,-0.6172,-0.1129,-0.1838
133083.703,-1.6905,-0.2192,0.0543
133083.750,-1.9811,0.1801,0.4805
133083.797,-1.0348,0.4817,0.4524
133083.844,-0.2179,0.2057,0.0214
133083.891,-0.3107,-0.1764,-0.1813
133083.953,-1.5440,-0.1947,0.0348
133084.000,-1.8663,0.1740,0.4414
133084.047,-1.0714,0.4365,0.4206
133084.094,-0.4243,0.1777,0.0201
133084.156,-0.9151,-0.1947,-0.1838
133084.203,-1.9090,-0.1435,0.1581
133084.250,-1.8101,0.3107,0.5391
133084.297,-0.7869,0.4512,0.3510
133084.359,-0.1190,0.1007,-0.0592
133084.406,-0.5928,-0.1947,-0.1728
133084.453,-1.7454,-0.1252,0.1630
133084.500,-1.7149,0.2949,0.5024
133084.547,-0.8114,0.4133,0.3205
133084.594,-0.3938,0.0641,-0.0873
133084.641,-1.2265,-0.2424,-0.1398
133084.703,-2.0275,-0.0385,0.2900
133084.750,-1.5598,0.4060,0.5525
133084.797,-0.5513,0.3852,0.2277
133084.844,-0.0824,0.0006,-0.1239
133084.891,-0.9786,-0.2228,-0.1239
133084.953,-1.8822,-0.0311,0.2643
133085.000,-1.5293,0.3657,0.5049
133085.047,-0.6453,0.3523,0.2155
133085.094,-0.4707,-0.0397,-0.1545
133085.156,-1.5281,-0.2424,-0.0495
133085.203,-2.0360,0.1007,0.4280
133085.250,-1.2668,0.4719,0.5147
133085.297,-0.3523,0.2863,0.1020
133085.359,-0.1667,-0.0897,-0.1703
133085.406,-1.3230,-0.2216,-0.0470
133085.453,-1.9139,0.0836,0.3767
133085.500,-1.2778,0.4243,0.4768
133085.547,-0.4976,0.2656,0.1032
133085.594,-0.6856,-0.1337,-0.1874
133085.641,-1.7503,-0.2045,0.0519
133085.703,-1.9567,0.2082,0.4866
133085.750,-1.0128,0.4756,0.4353
133085.797,-0.2118,0.1740,-0.0018
133085.844,-0.3694,-0.1569,-0.1813
133085.891,-1.5965,-0.1752,0.0690
133085.953,-1.8407,0.2070,0.4634
133086.000,-1.0140,0.4353,0.4060
133086.047,-0.4096,0.1557,-0.0104
133086.094,-0.9737,-0.2118,-0.1850
133086.156,-1.9432,-0.1325,0.1850
133086.203,-1.7698,0.3291,0.5488
133086.250,-0.7332,0.4426,0.3327
133086.297,-0.0922,0.0885,-0.0678
133086.359,-0.6648,-0.1996,-0.1654
133086.406,-1.7735,-0.1166,0.1654
133086.453,-1.7063,0.2888,0.4976
133086.500,-0.7772,0.4035,0.2949
